200 19900
12 22 30
12 23 40
12 24 58
12 25 96
12 26 48
12 27 71
12 28 95
12 29 21
12 30 5
12 31 34
12 32 58
12 33 76
12 34 73
12 35 65
12 36 62
12 37 92
12 38 39
12 39 56
12 40 16
12 41 79
12 42 88
12 43 24
12 44 4
12 45 59
12 46 95
12 47 81
12 48 63
12 49 4
12 50 55
12 51 47
12 52 25
12 53 4
12 54 46
12 55 6
12 56 48
12 57 44
12 58 26
12 59 53
12 60 93
12 61 44
12 62 94
12 63 98
12 64 23
12 65 1
12 66 52
12 67 22
12 68 62
12 69 6
12 70 90
12 71 60
12 72 13
12 73 23
12 74 15
12 75 1
12 76 11
12 77 25
12 78 66
12 79 43
12 80 90
12 81 34
12 82 94
12 83 93
12 84 55
12 85 12
12 86 3
12 87 40
12 88 72
12 89 70
12 90 76
12 91 8
12 92 16
12 93 34
12 94 9
12 95 83
12 96 37
12 97 8
12 98 50
12 99 53
12 100 51
12 101 97
12 102 2
12 103 8
12 104 55
12 105 96
12 106 66
12 107 86
12 108 1
12 109 54
12 110 54
12 111 67
12 112 70
12 113 62
12 114 8
12 115 59
12 116 72
12 117 98
12 118 98
12 119 94
12 120 37
12 121 75
12 122 52
12 123 77
12 124 3
12 125 65
12 126 79
12 127 6
12 128 20
12 129 56
12 130 99
12 131 78
12 132 32
12 133 9
12 134 34
12 135 96
12 136 11
12 137 28
12 138 18
12 139 27
12 140 66
12 141 81
12 142 75
12 143 1
12 144 47
12 145 19
12 146 19
12 147 82
12 148 46
12 149 60
12 150 93
12 151 83
12 152 31
12 153 47
12 154 20
12 155 7
12 156 16
12 157 36
12 158 42
12 159 49
12 160 16
12 161 32
12 162 33
12 163 87
12 164 97
12 165 39
12 166 51
12 167 9
12 168 97
12 169 62
12 170 24
12 171 7
12 172 74
12 173 16
12 174 26
12 175 71
12 176 47
12 177 54
12 178 44
12 179 36
12 180 91
12 181 26
12 182 3
12 183 55
12 184 98
12 185 20
12 186 64
12 187 39
12 188 47
12 189 67
12 190 34
12 191 75
12 192 4
12 193 18
12 194 58
12 195 2
12 196 14
12 197 45
12 198 3
12 199 1
13 14 15
13 15 54
13 16 28
13 17 95
13 18 19
13 19 76
13 20 41
13 21 48
13 22 8
13 23 37
13 24 88
13 25 7
13 26 25
13 27 55
13 28 34
13 29 73
13 30 7
13 31 69
13 32 12
13 33 25
13 34 69
13 35 76
13 36 45
13 37 11
13 38 1
13 39 76
13 40 82
13 41 33
13 42 39
13 43 40
13 44 67
13 45 74
13 46 47
13 47 97
13 48 26
13 49 72
13 50 91
13 51 66
13 52 87
13 53 23
13 54 61
13 55 28
13 56 52
13 57 17
13 58 40
13 59 13
13 60 55
13 61 40
13 62 30
13 63 88
13 64 52
13 65 63
13 66 71
13 67 79
13 68 46
13 69 65
13 70 13
13 71 4
13 72 14
13 73 35
13 74 21
13 75 86
13 76 91
13 77 45
13 78 34
13 79 81
13 80 79
13 81 81
13 82 77
13 83 54
13 84 46
13 85 48
13 86 54
13 87 81
13 88 57
13 89 3
13 90 85
13 91 19
13 92 56
13 93 69
13 94 58
13 95 38
13 96 31
13 97 37
13 98 15
13 99 82
13 100 100
13 101 2
13 102 77
13 103 28
13 104 51
13 105 52
13 106 67
13 107 40
13 108 20
13 109 70
13 110 8
13 111 19
13 112 32
13 113 19
13 114 35
13 115 56
13 116 43
13 117 20
13 118 37
13 119 87
13 120 63
13 121 70
13 122 17
13 123 35
13 124 88
13 125 18
13 126 79
13 127 23
13 128 32
13 129 93
13 130 49
13 131 77
13 132 63
13 133 76
13 134 37
13 135 72
13 136 4
13 137 21
13 138 48
13 139 89
13 140 37
13 141 91
13 142 68
13 143 94
13 144 42
13 145 16
13 146 6
13 147 47
13 148 57
13 149 92
13 150 58
13 151 100
13 152 51
13 153 75
13 154 28
13 155 1
13 156 44
13 157 88
13 158 76
13 159 80
13 160 29
13 161 26
13 162 12
13 163 12
13 164 42
13 165 51
13 166 56
13 167 45
13 168 66
13 169 14
13 170 67
13 171 57
13 172 30
13 173 42
13 174 16
13 175 41
13 176 59
13 177 29
13 178 31
13 179 33
13 180 97
13 181 87
13 182 44
13 183 60
13 184 7
13 185 25
13 186 28
13 187 2
13 188 96
13 189 62
13 190 84
13 191 66
13 192 31
13 193 91
13 194 22
13 195 60
13 196 66
13 197 6
13 198 1
13 199 26
14 15 2
14 16 81
14 17 86
14 18 93
14 19 9
14 20 56
14 21 63
14 22 67
14 23 4
14 24 61
14 25 23
14 26 46
14 27 96
14 28 44
14 29 31
14 30 11
14 31 43
14 32 10
14 33 93
14 34 40
14 35 68
14 36 45
14 37 83
14 38 24
14 39 21
14 40 95
14 41 55
14 42 59
14 43 51
14 44 45
14 45 57
14 46 5
14 47 52
14 48 91
14 49 88
14 50 22
14 51 19
14 52 21
14 53 11
14 54 56
14 55 78
14 56 76
14 57 72
14 58 89
14 59 12
14 60 28
14 61 97
14 62 75
14 63 5
14 64 60
14 65 91
14 66 64
14 67 27
14 68 18
14 69 5
14 70 41
14 71 37
14 72 93
14 73 75
14 74 1
14 75 24
14 76 55
14 77 49
14 78 93
14 79 60
14 80 26
14 81 72
14 82 44
14 83 32
14 84 62
14 85 100
14 86 53
14 87 85
14 88 32
14 89 58
14 90 53
14 91 83
14 92 24
14 93 80
14 94 34
14 95 28
14 96 84
14 97 44
14 98 78
14 99 92
14 100 21
14 101 21
14 102 1
14 103 25
14 104 9
14 105 11
14 106 22
14 107 28
14 108 62
14 109 20
14 110 23
14 111 50
14 112 63
14 113 88
14 114 48
14 115 25
14 116 2
14 117 86
14 118 49
14 119 92
14 120 63
14 121 81
14 122 1
14 123 26
14 124 97
14 125 91
14 126 39
14 127 84
14 128 63
14 129 35
14 130 26
14 131 7
14 132 30
14 133 55
14 134 80
14 135 61
14 136 12
14 137 99
14 138 18
14 139 24
14 140 99
14 141 35
14 142 51
14 143 39
14 144 43
14 145 70
14 146 61
14 147 67
14 148 23
14 149 96
14 150 84
14 151 39
14 152 87
14 153 32
14 154 14
14 155 95
14 156 72
14 157 92
14 158 20
14 159 100
14 160 15
14 161 26
14 162 63
14 163 18
14 164 43
14 165 30
14 166 37
14 167 12
14 168 65
14 169 87
14 170 81
14 171 91
14 172 83
14 173 11
14 174 81
14 175 41
14 176 3
14 177 93
14 178 62
14 179 16
14 180 5
14 181 88
14 182 92
14 183 19
14 184 18
14 185 32
14 186 32
14 187 5
14 188 72
14 189 15
14 190 25
14 191 83
14 192 6
14 193 84
14 194 73
14 195 96
14 196 27
14 197 74
14 198 41
14 199 36
15 16 50
15 17 33
15 18 2
15 19 15
15 20 16
15 21 42
15 22 31
15 23 48
15 24 25
15 25 53
15 26 17
15 27 45
15 28 99
15 29 73
15 30 15
15 31 17
15 32 10
15 33 78
15 34 87
15 35 19
15 36 59
15 37 29
15 38 36
15 39 95
15 40 36
15 41 40
15 42 72
15 43 60
15 44 56
15 45 61
15 46 74
15 47 20
15 48 35
15 49 53
15 50 24
15 51 88
15 52 67
15 53 95
15 54 27
15 55 27
15 56 57
15 57 39
15 58 2
15 59 47
15 60 30
15 61 29
15 62 73
15 63 25
15 64 81
15 65 57
15 66 64
15 67 46
15 68 86
15 69 83
15 70 76
15 71 6
15 72 5
15 73 1
15 74 86
15 75 9
15 76 82
15 77 7
15 78 28
15 79 63
15 80 7
15 81 87
15 82 59
15 83 80
15 84 65
15 85 64
15 86 20
15 87 52
15 88 42
15 89 4
15 90 54
15 91 15
15 92 24
15 93 77
15 94 16
15 95 11
15 96 52
15 97 38
15 98 86
15 99 97
15 100 46
15 101 78
15 102 88
15 103 90
15 104 42
15 105 63
15 106 71
15 107 35
15 108 47
15 109 27
15 110 98
15 111 37
15 112 88
15 113 62
15 114 87
15 115 93
15 116 90
15 117 58
15 118 17
15 119 27
15 120 54
15 121 42
15 122 48
15 123 75
15 124 28
15 125 13
15 126 59
15 127 41
15 128 26
15 129 37
15 130 72
15 131 41
15 132 31
15 133 80
15 134 33
15 135 86
15 136 24
15 137 81
15 138 10
15 139 82
15 140 17
15 141 92
15 142 47
15 143 53
15 144 43
15 145 54
15 146 28
15 147 16
15 148 36
15 149 19
15 150 51
15 151 94
15 152 90
15 153 7
15 154 83
15 155 3
15 156 83
15 157 47
15 158 9
15 159 45
15 160 32
15 161 72
15 162 54
15 163 13
15 164 91
15 165 9
15 166 79
15 167 59
15 168 39
15 169 35
15 170 47
15 171 37
15 172 42
15 173 19
15 174 16
15 175 39
15 176 78
15 177 79
15 178 64
15 179 55
15 180 72
15 181 8
15 182 7
15 183 56
15 184 27
15 185 82
15 186 55
15 187 40
15 188 35
15 189 88
15 190 49
15 191 10
15 192 12
15 193 55
15 194 40
15 195 59
15 196 80
15 197 99
15 198 17
15 199 88
16 17 86
16 18 4
16 19 97
16 20 89
16 21 2
16 22 47
16 23 74
16 24 2
16 25 48
16 26 11
16 27 17
16 28 9
16 29 63
16 30 30
16 31 66
16 32 80
16 33 1
16 34 65
16 35 64
16 36 33
16 37 37
16 38 73
16 39 58
16 40 37
16 41 1
16 42 53
16 43 26
16 44 34
16 45 22
16 46 62
16 47 5
16 48 73
16 49 55
16 50 11
16 51 56
16 52 95
16 53 97
16 54 84
16 55 44
16 56 17
16 57 95
16 58 96
16 59 39
16 60 5
16 61 100
16 62 88
16 63 12
16 64 14
16 65 12
16 66 28
16 67 88
16 68 36
16 69 50
16 70 2
16 71 53
16 72 49
16 73 13
16 74 65
16 75 95
16 76 92
16 77 74
16 78 88
16 79 45
16 80 8
16 81 97
16 82 2
16 83 69
16 84 73
16 85 15
16 86 23
16 87 32
16 88 54
16 89 61
16 90 70
16 91 48
16 92 34
16 93 45
16 94 45
16 95 38
16 96 44
16 97 37
16 98 35
16 99 32
16 100 23
16 101 61
16 102 29
16 103 10
16 104 4
16 105 8
16 106 70
16 107 8
16 108 91
16 109 42
16 110 51
16 111 6
16 112 18
16 113 22
16 114 62
16 115 89
16 116 75
16 117 14
16 118 62
16 119 50
16 120 84
16 121 50
16 122 58
16 123 90
16 124 39
16 125 10
16 126 47
16 127 31
16 128 45
16 129 27
16 130 50
16 131 99
16 132 76
16 133 75
16 134 31
16 135 77
16 136 18
16 137 88
16 138 56
16 139 1
16 140 43
16 141 19
16 142 18
16 143 47
16 144 30
16 145 23
16 146 7
16 147 14
16 148 84
16 149 60
16 150 29
16 151 60
16 152 23
16 153 28
16 154 73
16 155 3
16 156 12
16 157 5
16 158 70
16 159 26
16 160 28
16 161 37
16 162 29
16 163 58
16 164 22
16 165 93
16 166 76
16 167 10
16 168 26
16 169 47
16 170 99
16 171 67
16 172 11
16 173 98
16 174 18
16 175 29
16 176 44
16 177 53
16 178 77
16 179 50
16 180 91
16 181 16
16 182 45
16 183 5
16 184 86
16 185 37
16 186 88
16 187 61
16 188 10
16 189 6
16 190 18
16 191 55
16 192 79
16 193 67
16 194 42
16 195 7
16 196 65
16 197 24
16 198 72
16 199 82
17 18 79
17 19 93
17 20 64
17 21 79
17 22 92
17 23 83
17 24 91
17 25 50
17 26 33
17 27 97
17 28 35
17 29 12
17 30 46
17 31 10
17 32 70
17 33 36
17 34 22
17 35 58
17 36 68
17 37 42
17 38 76
17 39 32
17 40 76
17 41 22
17 42 80
17 43 90
17 44 21
17 45 88
17 46 13
17 47 50
17 48 49
17 49 54
17 50 42
17 51 49
17 52 40
17 53 97
17 54 70
17 55 63
17 56 87
17 57 57
17 58 70
17 59 7
17 60 58
17 61 34
17 62 2
17 63 4
17 64 88
17 65 20
17 66 69
17 67 30
17 68 7
17 69 25
17 70 12
17 71 92
17 72 7
17 73 7
17 74 51
17 75 11
17 76 56
17 77 53
17 78 77
17 79 9
17 80 64
17 81 100
17 82 91
17 83 6
17 84 77
17 85 77
17 86 74
17 87 47
17 88 28
17 89 31
17 90 39
17 91 46
17 92 18
17 93 58
17 94 80
17 95 19
17 96 65
17 97 41
17 98 33
17 99 94
17 100 20
17 101 59
17 102 89
17 103 87
17 104 24
17 105 66
17 106 44
17 107 60
17 108 71
17 109 22
17 110 70
17 111 44
17 112 9
17 113 15
17 114 96
17 115 39
17 116 13
17 117 11
17 118 96
17 119 99
17 120 35
17 121 57
17 122 5
17 123 28
17 124 80
17 125 12
17 126 27
17 127 54
17 128 68
17 129 87
17 130 85
17 131 50
17 132 43
17 133 25
17 134 28
17 135 57
17 136 13
17 137 50
17 138 86
17 139 10
17 140 59
17 141 57
17 142 2
17 143 5
17 144 27
17 145 18
17 146 16
17 147 73
17 148 53
17 149 66
17 150 96
17 151 30
17 152 12
17 153 24
17 154 61
17 155 91
17 156 19
17 157 16
17 158 24
17 159 74
17 160 62
17 161 25
17 162 45
17 163 63
17 164 50
17 165 7
17 166 47
17 167 52
17 168 20
17 169 32
17 170 36
17 171 38
17 172 87
17 173 9
17 174 80
17 175 36
17 176 31
17 177 10
17 178 65
17 179 8
17 180 43
17 181 47
17 182 41
17 183 69
17 184 98
17 185 83
17 186 75
17 187 68
17 188 80
17 189 82
17 190 83
17 191 39
17 192 100
17 193 73
17 194 49
17 195 22
17 196 52
17 197 60
17 198 42
17 199 60
18 19 37
18 20 81
18 21 10
18 22 49
18 23 32
18 24 32
18 25 6
18 26 98
18 27 87
18 28 69
18 29 54
18 30 20
18 31 11
18 32 89
18 33 97
18 34 68
18 35 24
18 36 54
18 37 55
18 38 40
18 39 64
18 40 21
18 41 37
18 42 87
18 43 54
18 44 66
18 45 11
18 46 86
18 47 7
18 48 16
18 49 21
18 50 76
18 51 35
18 52 96
18 53 67
18 54 89
18 55 10
18 56 22
18 57 26
18 58 9
18 59 42
18 60 93
18 61 16
18 62 59
18 63 4
18 64 96
18 65 95
18 66 41
18 67 41
18 68 55
18 69 39
18 70 99
18 71 67
18 72 17
18 73 20
18 74 33
18 75 56
18 76 8
18 77 84
18 78 97
18 79 9
18 80 72
18 81 97
18 82 34
18 83 59
18 84 52
18 85 80
18 86 74
18 87 45
18 88 62
18 89 64
18 90 25
18 91 56
18 92 35
18 93 18
18 94 19
18 95 37
18 96 50
18 97 46
18 98 31
18 99 1
18 100 34
18 101 100
18 102 38
18 103 75
18 104 24
18 105 63
18 106 69
18 107 60
18 108 29
18 109 18
18 110 70
18 111 46
18 112 15
18 113 75
18 114 68
18 115 99
18 116 27
18 117 97
18 118 64
18 119 79
18 120 57
18 121 24
18 122 19
18 123 93
18 124 50
18 125 20
18 126 22
18 127 20
18 128 20
18 129 7
18 130 41
18 131 57
18 132 45
18 133 80
18 134 85
18 135 4
18 136 64
18 137 84
18 138 22
18 139 21
18 140 56
18 141 7
18 142 58
18 143 67
18 144 81
18 145 38
18 146 73
18 147 47
18 148 71
18 149 12
18 150 45
18 151 22
18 152 31
18 153 9
18 154 61
18 155 7
18 156 23
18 157 70
18 158 75
18 159 95
18 160 87
18 161 32
18 162 31
18 163 72
18 164 7
18 165 35
18 166 66
18 167 34
18 168 79
18 169 73
18 170 94
18 171 42
18 172 9
18 173 50
18 174 28
18 175 26
18 176 68
18 177 29
18 178 35
18 179 96
18 180 83
18 181 62
18 182 15
18 183 94
18 184 20
18 185 73
18 186 62
18 187 25
18 188 42
18 189 17
18 190 50
18 191 94
18 192 58
18 193 55
18 194 61
18 195 12
18 196 6
18 197 99
18 198 92
18 199 70
19 20 75
19 21 28
19 22 91
19 23 63
19 24 50
19 25 67
19 26 4
19 27 46
19 28 92
19 29 7
19 30 55
19 31 12
19 32 74
19 33 91
19 34 88
19 35 69
19 36 25
19 37 63
19 38 30
19 39 56
19 40 28
19 41 59
19 42 21
19 43 59
19 44 56
19 45 92
19 46 37
19 47 27
19 48 25
19 49 68
19 50 43
19 51 55
19 52 97
19 53 51
19 54 17
19 55 73
19 56 22
19 57 91
19 58 5
19 59 34
19 60 15
19 61 72
19 62 49
19 63 3
19 64 39
19 65 24
19 66 26
19 67 13
19 68 60
19 69 24
19 70 21
19 71 93
19 72 67
19 73 72
19 74 15
19 75 23
19 76 67
19 77 23
19 78 33
19 79 19
19 80 72
19 81 59
19 82 2
19 83 40
19 84 65
19 85 29
19 86 21
19 87 46
19 88 15
19 89 37
19 90 66
19 91 4
19 92 83
19 93 57
19 94 44
19 95 68
19 96 27
19 97 74
19 98 48
19 99 10
19 100 46
19 101 64
19 102 100
19 103 41
19 104 51
19 105 11
19 106 94
19 107 85
19 108 16
19 109 7
19 110 98
19 111 75
19 112 58
19 113 89
19 114 59
19 115 33
19 116 9
19 117 16
19 118 55
19 119 30
19 120 47
19 121 17
19 122 10
19 123 10
19 124 38
19 125 87
19 126 81
19 127 75
19 128 23
19 129 12
19 130 79
19 131 70
19 132 13
19 133 87
19 134 60
19 135 74
19 136 20
19 137 31
19 138 43
19 139 74
19 140 5
19 141 83
19 142 30
19 143 40
19 144 45
19 145 62
19 146 45
19 147 22
19 148 54
19 149 57
19 150 93
19 151 86
19 152 65
19 153 60
19 154 18
19 155 53
19 156 11
19 157 65
19 158 47
19 159 28
19 160 48
19 161 55
19 162 67
19 163 92
19 164 88
19 165 73
19 166 67
19 167 73
19 168 8
19 169 42
19 170 21
19 171 11
19 172 24
19 173 39
19 174 77
19 175 72
19 176 30
19 177 21
19 178 9
19 179 100
19 180 33
19 181 9
19 182 6
19 183 47
19 184 80
19 185 61
19 186 100
19 187 92
19 188 75
19 189 4
19 190 43
19 191 2
19 192 85
19 193 22
19 194 46
19 195 44
19 196 52
19 197 76
19 198 55
19 199 10
20 21 21
20 22 71
20 23 67
20 24 28
20 25 89
20 26 8
20 27 57
20 28 51
20 29 54
20 30 35
20 31 39
20 32 3
20 33 96
20 34 1
20 35 38
20 36 18
20 37 98
20 38 31
20 39 30
20 40 95
20 41 34
20 42 31
20 43 36
20 44 50
20 45 46
20 46 37
20 47 26
20 48 10
20 49 81
20 50 53
20 51 38
20 52 68
20 53 66
20 54 96
20 55 28
20 56 18
20 57 28
20 58 100
20 59 83
20 60 3
20 61 80
20 62 75
20 63 43
20 64 96
20 65 26
20 66 89
20 67 47
20 68 79
20 69 15
20 70 55
20 71 31
20 72 94
20 73 15
20 74 84
20 75 23
20 76 53
20 77 41
20 78 70
20 79 42
20 80 62
20 81 70
20 82 42
20 83 13
20 84 49
20 85 93
20 86 28
20 87 94
20 88 23
20 89 7
20 90 68
20 91 40
20 92 25
20 93 96
20 94 71
20 95 25
20 96 44
20 97 23
20 98 68
20 99 71
20 100 75
20 101 72
20 102 55
20 103 55
20 104 4
20 105 37
20 106 92
20 107 2
20 108 51
20 109 83
20 110 43
20 111 52
20 112 33
20 113 95
20 114 94
20 115 95
20 116 68
20 117 26
20 118 25
20 119 44
20 120 49
20 121 75
20 122 50
20 123 1
20 124 29
20 125 58
20 126 82
20 127 87
20 128 98
20 129 71
20 130 88
20 131 75
20 132 92
20 133 6
20 134 68
20 135 39
20 136 44
20 137 94
20 138 23
20 139 99
20 140 48
20 141 50
20 142 74
20 143 81
20 144 59
20 145 81
20 146 60
20 147 14
20 148 88
20 149 67
20 150 39
20 151 50
20 152 78
20 153 28
20 154 51
20 155 58
20 156 97
20 157 7
20 158 64
20 159 91
20 160 11
20 161 93
20 162 67
20 163 66
20 164 24
20 165 42
20 166 97
20 167 62
20 168 22
20 169 30
20 170 86
20 171 61
20 172 93
20 173 58
20 174 43
20 175 16
20 176 7
20 177 14
20 178 98
20 179 90
20 180 62
20 181 79
20 182 63
20 183 52
20 184 94
20 185 55
20 186 87
20 187 46
20 188 60
20 189 33
20 190 63
20 191 2
20 192 81
20 193 5
20 194 84
20 195 36
20 196 49
20 197 21
20 198 54
20 199 28
21 22 30
21 23 92
21 24 31
21 25 59
21 26 98
21 27 76
21 28 64
21 29 63
21 30 30
21 31 4
21 32 2
21 33 79
21 34 40
21 35 43
21 36 18
21 37 43
21 38 11
21 39 42
21 40 71
21 41 43
21 42 38
21 43 62
21 44 28
21 45 15
21 46 41
21 47 46
21 48 52
21 49 72
21 50 70
21 51 9
21 52 52
21 53 83
21 54 92
21 55 7
21 56 62
21 57 22
21 58 59
21 59 82
21 60 60
21 61 17
21 62 29
21 63 38
21 64 41
21 65 17
21 66 73
21 67 41
21 68 64
21 69 71
21 70 13
21 71 87
21 72 42
21 73 30
21 74 76
21 75 5
21 76 57
21 77 16
21 78 57
21 79 44
21 80 86
21 81 53
21 82 32
21 83 34
21 84 27
21 85 41
21 86 73
21 87 63
21 88 55
21 89 36
21 90 27
21 91 29
21 92 49
21 93 57
21 94 6
21 95 34
21 96 11
21 97 64
21 98 99
21 99 21
21 100 59
21 101 65
21 102 20
21 103 58
21 104 90
21 105 46
21 106 62
21 107 22
21 108 55
21 109 76
21 110 100
21 111 54
21 112 12
21 113 41
21 114 93
21 115 48
21 116 56
21 117 55
21 118 94
21 119 36
21 120 69
21 121 10
21 122 90
21 123 88
21 124 86
21 125 8
21 126 24
21 127 32
21 128 45
21 129 95
21 130 20
21 131 15
21 132 93
21 133 39
21 134 19
21 135 2
21 136 31
21 137 57
21 138 39
21 139 81
21 140 47
21 141 19
21 142 64
21 143 87
21 144 27
21 145 74
21 146 70
21 147 40
21 148 33
21 149 51
21 150 67
21 151 74
21 152 57
21 153 23
21 154 24
21 155 32
21 156 80
21 157 53
21 158 12
21 159 30
21 160 66
21 161 33
21 162 4
21 163 56
21 164 33
21 165 94
21 166 92
21 167 13
21 168 10
21 169 36
21 170 63
21 171 64
21 172 96
21 173 41
21 174 33
21 175 21
21 176 84
21 177 39
21 178 82
21 179 13
21 180 55
21 181 61
21 182 20
21 183 43
21 184 32
21 185 64
21 186 57
21 187 8
21 188 23
21 189 70
21 190 42
21 191 15
21 192 49
21 193 31
21 194 95
21 195 61
21 196 92
21 197 48
21 198 56
21 199 41
22 23 76
22 24 69
22 25 2
22 26 67
22 27 75
22 28 40
22 29 90
22 30 99
22 31 52
22 32 90
22 33 41
22 34 30
22 35 39
22 36 5
22 37 53
22 38 41
22 39 100
22 40 32
22 41 58
22 42 96
22 43 43
22 44 81
22 45 65
22 46 76
22 47 18
22 48 23
22 49 40
22 50 27
22 51 85
22 52 77
22 53 94
22 54 78
22 55 68
22 56 48
22 57 65
22 58 95
22 59 18
22 60 41
22 61 3
22 62 19
22 63 99
22 64 91
22 65 43
22 66 77
22 67 62
22 68 9
22 69 79
22 70 21
22 71 10
22 72 62
22 73 12
22 74 16
22 75 16
22 76 84
22 77 41
22 78 59
22 79 77
22 80 34
22 81 11
22 82 22
22 83 46
22 84 21
22 85 48
22 86 39
22 87 33
22 88 42
22 89 81
22 90 57
22 91 97
22 92 89
22 93 55
22 94 14
22 95 68
22 96 19
22 97 19
22 98 21
22 99 31
22 100 63
22 101 14
22 102 91
22 103 21
22 104 42
22 105 23
22 106 17
22 107 31
22 108 96
22 109 96
22 110 53
22 111 79
22 112 13
22 113 33
22 114 59
22 115 96
22 116 15
22 117 72
22 118 73
22 119 43
22 120 84
22 121 93
22 122 5
22 123 46
22 124 50
22 125 56
22 126 78
22 127 73
22 128 21
22 129 3
22 130 90
22 131 32
22 132 16
22 133 94
22 134 21
22 135 71
22 136 19
22 137 21
22 138 78
22 139 51
22 140 96
22 141 74
22 142 86
22 143 37
22 144 100
22 145 66
22 146 10
22 147 68
22 148 93
22 149 98
22 150 48
22 151 9
22 152 61
22 153 45
22 154 64
22 155 91
22 156 19
22 157 95
22 158 54
22 159 11
22 160 16
22 161 87
22 162 53
22 163 8
22 164 73
22 165 15
22 166 90
22 167 15
22 168 84
22 169 75
22 170 54
22 171 32
22 172 88
22 173 32
22 174 43
22 175 64
22 176 35
22 177 83
22 178 64
22 179 29
22 180 2
22 181 67
22 182 58
22 183 78
22 184 22
22 185 34
22 186 92
22 187 70
22 188 18
22 189 30
22 190 17
22 191 64
22 192 39
22 193 19
22 194 14
22 195 77
22 196 23
22 197 74
22 198 1
22 199 55
23 24 81
23 25 82
23 26 21
23 27 78
23 28 7
23 29 62
23 30 65
23 31 92
23 32 32
23 33 25
23 34 31
23 35 84
23 36 65
23 37 53
23 38 80
23 39 66
23 40 86
23 41 45
23 42 38
23 43 53
23 44 97
23 45 33
23 46 10
23 47 56
23 48 35
23 49 34
23 50 70
23 51 47
23 52 56
23 53 23
23 54 25
23 55 80
23 56 5
23 57 74
23 58 27
23 59 79
23 60 72
23 61 25
23 62 10
23 63 8
23 64 38
23 65 61
23 66 78
23 67 10
23 68 78
23 69 79
23 70 67
23 71 2
23 72 93
23 73 41
23 74 91
23 75 18
23 76 11
23 77 56
23 78 7
23 79 35
23 80 43
23 81 77
23 82 36
23 83 80
23 84 61
23 85 46
23 86 9
23 87 27
23 88 5
23 89 46
23 90 16
23 91 97
23 92 38
23 93 58
23 94 34
23 95 4
23 96 30
23 97 85
23 98 89
23 99 37
23 100 54
23 101 82
23 102 77
23 103 36
23 104 65
23 105 96
23 106 87
23 107 100
23 108 53
23 109 96
23 110 57
23 111 84
23 112 77
23 113 56
23 114 30
23 115 34
23 116 24
23 117 48
23 118 23
23 119 58
23 120 76
23 121 58
23 122 83
23 123 94
23 124 55
23 125 81
23 126 44
23 127 76
23 128 99
23 129 67
23 130 14
23 131 19
23 132 46
23 133 35
23 134 43
23 135 10
23 136 87
23 137 32
23 138 19
23 139 59
23 140 71
23 141 81
23 142 95
23 143 74
23 144 92
23 145 2
23 146 49
23 147 11
23 148 60
23 149 63
23 150 59
23 151 12
23 152 20
23 153 15
23 154 78
23 155 64
23 156 91
23 157 8
23 158 96
23 159 42
23 160 67
23 161 41
23 162 28
23 163 18
23 164 47
23 165 77
23 166 81
23 167 73
23 168 5
23 169 31
23 170 80
23 171 4
23 172 34
23 173 21
23 174 62
23 175 5
23 176 84
23 177 8
23 178 71
23 179 35
23 180 2
23 181 21
23 182 77
23 183 34
23 184 11
23 185 60
23 186 4
23 187 65
23 188 86
23 189 13
23 190 21
23 191 46
23 192 33
23 193 53
23 194 46
23 195 69
23 196 100
23 197 51
23 198 62
23 199 20
24 25 18
24 26 18
24 27 73
24 28 61
24 29 46
24 30 32
24 31 25
24 32 20
24 33 90
24 34 88
24 35 32
24 36 98
24 37 59
24 38 3
24 39 9
24 40 40
24 41 45
24 42 88
24 43 69
24 44 84
24 45 18
24 46 31
24 47 7
24 48 64
24 49 23
24 50 69
24 51 79
24 52 35
24 53 56
24 54 7
24 55 64
24 56 100
24 57 62
24 58 9
24 59 71
24 60 59
24 61 83
24 62 95
24 63 38
24 64 34
24 65 87
24 66 43
24 67 65
24 68 67
24 69 5
24 70 52
24 71 99
24 72 68
24 73 2
24 74 14
24 75 40
24 76 92
24 77 89
24 78 27
24 79 91
24 80 17
24 81 50
24 82 33
24 83 62
24 84 94
24 85 17
24 86 65
24 87 2
24 88 64
24 89 73
24 90 22
24 91 4
24 92 28
24 93 51
24 94 45
24 95 78
24 96 59
24 97 72
24 98 75
24 99 26
24 100 85
24 101 90
24 102 25
24 103 78
24 104 23
24 105 78
24 106 55
24 107 8
24 108 19
24 109 13
24 110 72
24 111 97
24 112 40
24 113 93
24 114 87
24 115 63
24 116 42
24 117 34
24 118 52
24 119 26
24 120 25
24 121 35
24 122 100
24 123 67
24 124 23
24 125 8
24 126 57
24 127 49
24 128 16
24 129 20
24 130 33
24 131 17
24 132 25
24 133 72
24 134 38
24 135 17
24 136 95
24 137 22
24 138 36
24 139 90
24 140 10
24 141 60
24 142 74
24 143 10
24 144 17
24 145 58
24 146 51
24 147 14
24 148 18
24 149 89
24 150 61
24 151 67
24 152 11
24 153 73
24 154 69
24 155 39
24 156 47
24 157 41
24 158 84
24 159 60
24 160 40
24 161 15
24 162 54
24 163 40
24 164 91
24 165 11
24 166 10
24 167 47
24 168 69
24 169 16
24 170 44
24 171 23
24 172 96
24 173 62
24 174 37
24 175 80
24 176 34
24 177 50
24 178 29
24 179 63
24 180 4
24 181 79
24 182 7
24 183 45
24 184 38
24 185 100
24 186 95
24 187 46
